num_nonlagged_parents,num_lagged_parents,num_nonlagged_ancestors,num_lagged_ancestors,num_nonlagged_connected,num_lagged_connected,avg_nonlagged_parents,avg_lagged_parents,avg_nonlagged_ancestors,avg_lagged_ancestors,avg_nonlagged_connected,avg_lagged_connected,target,filename,dataset_name
3,10,6,51,7,63,2.4285714285714284,6.428571428571429,3.7142857142857144,34.57142857142857,7.0,63.0,A,data_7.csv,SynthNonlin/7ts2h
3,10,6,51,7,63,2.4285714285714284,6.428571428571429,3.7142857142857144,34.57142857142857,7.0,63.0,E,data_3.csv,SynthNonlin/7ts2h
3,10,6,50,7,63,2.4285714285714284,6.428571428571429,3.7142857142857144,34.57142857142857,7.0,63.0,B,data_3.csv,SynthNonlin/7ts2h
2,2,1,16,7,63,2.4285714285714284,6.428571428571429,3.7142857142857144,34.57142857142857,7.0,63.0,F,data_3.csv,SynthNonlin/7ts2h
1,1,0,8,7,63,2.4285714285714284,6.428571428571429,3.7142857142857144,34.57142857142857,7.0,63.0,C,data_3.csv,SynthNonlin/7ts2h
2,2,1,16,7,63,2.4285714285714284,6.428571428571429,3.7142857142857144,34.57142857142857,7.0,63.0,H,data_3.csv,SynthNonlin/7ts2h
3,10,6,50,7,63,2.4285714285714284,6.428571428571429,3.7142857142857144,34.57142857142857,7.0,63.0,D,data_3.csv,SynthNonlin/7ts2h
3,10,6,51,7,63,2.4285714285714284,6.428571428571429,3.7142857142857144,34.57142857142857,7.0,63.0,A,data_3.csv,SynthNonlin/7ts2h
3,10,6,51,7,63,2.4285714285714284,6.428571428571429,3.7142857142857144,34.57142857142857,7.0,63.0,E,data_5.csv,SynthNonlin/7ts2h
3,10,6,50,7,63,2.4285714285714284,6.428571428571429,3.7142857142857144,34.57142857142857,7.0,63.0,B,data_5.csv,SynthNonlin/7ts2h
2,2,1,16,7,63,2.4285714285714284,6.428571428571429,3.7142857142857144,34.57142857142857,7.0,63.0,F,data_5.csv,SynthNonlin/7ts2h
1,1,0,8,7,63,2.4285714285714284,6.428571428571429,3.7142857142857144,34.57142857142857,7.0,63.0,C,data_5.csv,SynthNonlin/7ts2h
2,2,1,16,7,63,2.4285714285714284,6.428571428571429,3.7142857142857144,34.57142857142857,7.0,63.0,H,data_5.csv,SynthNonlin/7ts2h
3,10,6,50,7,63,2.4285714285714284,6.428571428571429,3.7142857142857144,34.57142857142857,7.0,63.0,D,data_5.csv,SynthNonlin/7ts2h
3,10,6,51,7,63,2.4285714285714284,6.428571428571429,3.7142857142857144,34.57142857142857,7.0,63.0,A,data_5.csv,SynthNonlin/7ts2h
3,3,4,37,5,45,2.0,2.0,2.0,22.6,5.0,45.0,0,timeseries21.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,3,29,5,45,2.0,2.0,2.0,22.6,5.0,45.0,1,timeseries21.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,2,23,5,45,2.0,2.0,2.0,22.6,5.0,45.0,2,timeseries21.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,1,16,5,45,2.0,2.0,2.0,22.6,5.0,45.0,3,timeseries21.csv,fMRI_processed_by_Nauta/returns/our_selection
1,1,0,8,5,45,2.0,2.0,2.0,22.6,5.0,45.0,4,timeseries21.csv,fMRI_processed_by_Nauta/returns/our_selection
3,3,4,37,5,45,2.0,2.0,2.0,22.6,5.0,45.0,0,timeseries7.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,3,29,5,45,2.0,2.0,2.0,22.6,5.0,45.0,1,timeseries7.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,2,23,5,45,2.0,2.0,2.0,22.6,5.0,45.0,2,timeseries7.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,1,16,5,45,2.0,2.0,2.0,22.6,5.0,45.0,3,timeseries7.csv,fMRI_processed_by_Nauta/returns/our_selection
1,1,0,8,5,45,2.0,2.0,2.0,22.6,5.0,45.0,4,timeseries7.csv,fMRI_processed_by_Nauta/returns/our_selection
3,3,4,37,5,45,2.0,2.0,2.0,22.6,5.0,45.0,0,timeseries23.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,3,29,5,45,2.0,2.0,2.0,22.6,5.0,45.0,1,timeseries23.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,2,23,5,45,2.0,2.0,2.0,22.6,5.0,45.0,2,timeseries23.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,1,16,5,45,2.0,2.0,2.0,22.6,5.0,45.0,3,timeseries23.csv,fMRI_processed_by_Nauta/returns/our_selection
1,1,0,8,5,45,2.0,2.0,2.0,22.6,5.0,45.0,4,timeseries23.csv,fMRI_processed_by_Nauta/returns/our_selection
3,3,4,37,5,45,2.0,2.0,2.0,22.6,5.0,45.0,0,timeseries15.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,3,29,5,45,2.0,2.0,2.0,22.6,5.0,45.0,1,timeseries15.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,2,23,5,45,2.0,2.0,2.0,22.6,5.0,45.0,2,timeseries15.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,1,16,5,45,2.0,2.0,2.0,22.6,5.0,45.0,3,timeseries15.csv,fMRI_processed_by_Nauta/returns/our_selection
1,1,0,8,5,45,2.0,2.0,2.0,22.6,5.0,45.0,4,timeseries15.csv,fMRI_processed_by_Nauta/returns/our_selection
3,3,4,38,5,45,2.4,2.4,2.0,23.4,5.0,45.0,0,timeseries16.csv,fMRI_processed_by_Nauta/returns/our_selection
3,3,3,31,5,45,2.4,2.4,2.0,23.4,5.0,45.0,1,timeseries16.csv,fMRI_processed_by_Nauta/returns/our_selection
3,3,2,24,5,45,2.4,2.4,2.0,23.4,5.0,45.0,2,timeseries16.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,1,16,5,45,2.4,2.4,2.0,23.4,5.0,45.0,3,timeseries16.csv,fMRI_processed_by_Nauta/returns/our_selection
1,1,0,8,5,45,2.4,2.4,2.0,23.4,5.0,45.0,4,timeseries16.csv,fMRI_processed_by_Nauta/returns/our_selection
3,3,4,37,5,45,2.0,2.0,2.0,22.6,5.0,45.0,0,timeseries18.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,3,29,5,45,2.0,2.0,2.0,22.6,5.0,45.0,1,timeseries18.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,2,23,5,45,2.0,2.0,2.0,22.6,5.0,45.0,2,timeseries18.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,1,16,5,45,2.0,2.0,2.0,22.6,5.0,45.0,3,timeseries18.csv,fMRI_processed_by_Nauta/returns/our_selection
1,1,0,8,5,45,2.0,2.0,2.0,22.6,5.0,45.0,4,timeseries18.csv,fMRI_processed_by_Nauta/returns/our_selection
3,3,4,37,5,45,2.0,2.0,2.0,22.6,5.0,45.0,0,timeseries8.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,3,29,5,45,2.0,2.0,2.0,22.6,5.0,45.0,1,timeseries8.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,2,23,5,45,2.0,2.0,2.0,22.6,5.0,45.0,2,timeseries8.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,1,16,5,45,2.0,2.0,2.0,22.6,5.0,45.0,3,timeseries8.csv,fMRI_processed_by_Nauta/returns/our_selection
1,1,0,8,5,45,2.0,2.0,2.0,22.6,5.0,45.0,4,timeseries8.csv,fMRI_processed_by_Nauta/returns/our_selection
3,3,4,37,5,45,2.0,2.0,2.0,22.6,5.0,45.0,0,timeseries10.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,3,29,5,45,2.0,2.0,2.0,22.6,5.0,45.0,1,timeseries10.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,2,23,5,45,2.0,2.0,2.0,22.6,5.0,45.0,2,timeseries10.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,1,16,5,45,2.0,2.0,2.0,22.6,5.0,45.0,3,timeseries10.csv,fMRI_processed_by_Nauta/returns/our_selection
1,1,0,8,5,45,2.0,2.0,2.0,22.6,5.0,45.0,4,timeseries10.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,4,34,5,45,2.0,2.0,4.0,34.0,5.0,45.0,0,timeseries14.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,4,34,5,45,2.0,2.0,4.0,34.0,5.0,45.0,1,timeseries14.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,4,34,5,45,2.0,2.0,4.0,34.0,5.0,45.0,2,timeseries14.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,4,34,5,45,2.0,2.0,4.0,34.0,5.0,45.0,3,timeseries14.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,4,34,5,45,2.0,2.0,4.0,34.0,5.0,45.0,4,timeseries14.csv,fMRI_processed_by_Nauta/returns/our_selection
3,3,4,37,5,45,2.0,2.0,2.0,22.6,5.0,45.0,0,timeseries20.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,3,29,5,45,2.0,2.0,2.0,22.6,5.0,45.0,1,timeseries20.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,2,23,5,45,2.0,2.0,2.0,22.6,5.0,45.0,2,timeseries20.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,1,16,5,45,2.0,2.0,2.0,22.6,5.0,45.0,3,timeseries20.csv,fMRI_processed_by_Nauta/returns/our_selection
1,1,0,8,5,45,2.0,2.0,2.0,22.6,5.0,45.0,4,timeseries20.csv,fMRI_processed_by_Nauta/returns/our_selection
3,3,4,37,5,45,2.0,2.0,2.0,22.6,5.0,45.0,0,timeseries1.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,3,29,5,45,2.0,2.0,2.0,22.6,5.0,45.0,1,timeseries1.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,2,23,5,45,2.0,2.0,2.0,22.6,5.0,45.0,2,timeseries1.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,1,16,5,45,2.0,2.0,2.0,22.6,5.0,45.0,3,timeseries1.csv,fMRI_processed_by_Nauta/returns/our_selection
1,1,0,8,5,45,2.0,2.0,2.0,22.6,5.0,45.0,4,timeseries1.csv,fMRI_processed_by_Nauta/returns/our_selection
3,3,4,37,5,45,2.0,2.0,2.0,22.6,5.0,45.0,0,timeseries22.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,3,29,5,45,2.0,2.0,2.0,22.6,5.0,45.0,1,timeseries22.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,2,23,5,45,2.0,2.0,2.0,22.6,5.0,45.0,2,timeseries22.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,1,16,5,45,2.0,2.0,2.0,22.6,5.0,45.0,3,timeseries22.csv,fMRI_processed_by_Nauta/returns/our_selection
1,1,0,8,5,45,2.0,2.0,2.0,22.6,5.0,45.0,4,timeseries22.csv,fMRI_processed_by_Nauta/returns/our_selection
3,3,4,38,5,45,2.6,2.6,2.8,29.2,5.0,45.0,0,timeseries13.csv,fMRI_processed_by_Nauta/returns/our_selection
3,3,4,38,5,45,2.6,2.6,2.8,29.2,5.0,45.0,1,timeseries13.csv,fMRI_processed_by_Nauta/returns/our_selection
3,3,4,38,5,45,2.6,2.6,2.8,29.2,5.0,45.0,2,timeseries13.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,1,16,5,45,2.6,2.6,2.8,29.2,5.0,45.0,3,timeseries13.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,1,16,5,45,2.6,2.6,2.8,29.2,5.0,45.0,4,timeseries13.csv,fMRI_processed_by_Nauta/returns/our_selection
3,3,4,37,5,45,2.0,2.0,2.0,22.6,5.0,45.0,0,timeseries19.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,3,29,5,45,2.0,2.0,2.0,22.6,5.0,45.0,1,timeseries19.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,2,23,5,45,2.0,2.0,2.0,22.6,5.0,45.0,2,timeseries19.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,1,16,5,45,2.0,2.0,2.0,22.6,5.0,45.0,3,timeseries19.csv,fMRI_processed_by_Nauta/returns/our_selection
1,1,0,8,5,45,2.0,2.0,2.0,22.6,5.0,45.0,4,timeseries19.csv,fMRI_processed_by_Nauta/returns/our_selection
3,3,4,37,5,45,2.0,2.0,2.0,22.6,5.0,45.0,0,timeseries9.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,3,29,5,45,2.0,2.0,2.0,22.6,5.0,45.0,1,timeseries9.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,2,23,5,45,2.0,2.0,2.0,22.6,5.0,45.0,2,timeseries9.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,1,16,5,45,2.0,2.0,2.0,22.6,5.0,45.0,3,timeseries9.csv,fMRI_processed_by_Nauta/returns/our_selection
1,1,0,8,5,45,2.0,2.0,2.0,22.6,5.0,45.0,4,timeseries9.csv,fMRI_processed_by_Nauta/returns/our_selection
3,3,4,37,5,45,2.0,2.0,2.0,22.6,5.0,45.0,0,timeseries24.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,3,29,5,45,2.0,2.0,2.0,22.6,5.0,45.0,1,timeseries24.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,2,23,5,45,2.0,2.0,2.0,22.6,5.0,45.0,2,timeseries24.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,1,16,5,45,2.0,2.0,2.0,22.6,5.0,45.0,3,timeseries24.csv,fMRI_processed_by_Nauta/returns/our_selection
1,1,0,8,5,45,2.0,2.0,2.0,22.6,5.0,45.0,4,timeseries24.csv,fMRI_processed_by_Nauta/returns/our_selection
3,3,4,37,5,45,2.0,2.0,2.0,22.6,5.0,45.0,0,timeseries5.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,3,29,5,45,2.0,2.0,2.0,22.6,5.0,45.0,1,timeseries5.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,2,23,5,45,2.0,2.0,2.0,22.6,5.0,45.0,2,timeseries5.csv,fMRI_processed_by_Nauta/returns/our_selection
2,2,1,16,5,45,2.0,2.0,2.0,22.6,5.0,45.0,3,timeseries5.csv,fMRI_processed_by_Nauta/returns/our_selection
1,1,0,8,5,45,2.0,2.0,2.0,22.6,5.0,45.0,4,timeseries5.csv,fMRI_processed_by_Nauta/returns/our_selection
0,0,0,0,9,1,0.8,0.8,1.28,2.96,7.48,21.64,0,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,1,1,0.8,0.8,1.28,2.96,7.48,21.64,1,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
1,1,1,1,9,2,0.8,0.8,1.28,2.96,7.48,21.64,2,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,1,1,0.8,0.8,1.28,2.96,7.48,21.64,3,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
2,2,2,3,10,81,0.8,0.8,1.28,2.96,7.48,21.64,4,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
2,2,3,16,10,81,0.8,0.8,1.28,2.96,7.48,21.64,5,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
1,1,5,5,9,9,0.8,0.8,1.28,2.96,7.48,21.64,6,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
2,2,3,3,10,81,0.8,0.8,1.28,2.96,7.48,21.64,7,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,1,1,0.8,0.8,1.28,2.96,7.48,21.64,8,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,9,1,0.8,0.8,1.28,2.96,7.48,21.64,9,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,1,1,0.8,0.8,1.28,2.96,7.48,21.64,10,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
1,1,2,2,9,9,0.8,0.8,1.28,2.96,7.48,21.64,11,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,9,1,0.8,0.8,1.28,2.96,7.48,21.64,12,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
1,1,1,1,10,2,0.8,0.8,1.28,2.96,7.48,21.64,13,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,10,1,0.8,0.8,1.28,2.96,7.48,21.64,14,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,1,1,0.8,0.8,1.28,2.96,7.48,21.64,15,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
2,2,6,6,9,9,0.8,0.8,1.28,2.96,7.48,21.64,16,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
3,3,4,4,9,6,0.8,0.8,1.28,2.96,7.48,21.64,17,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
2,2,1,16,10,81,0.8,0.8,1.28,2.96,7.48,21.64,18,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,1,1,0.8,0.8,1.28,2.96,7.48,21.64,19,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,10,1,0.8,0.8,1.28,2.96,7.48,21.64,20,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,10,1,0.8,0.8,1.28,2.96,7.48,21.64,21,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
1,1,1,1,10,81,0.8,0.8,1.28,2.96,7.48,21.64,22,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
1,1,1,1,9,6,0.8,0.8,1.28,2.96,7.48,21.64,23,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
1,1,2,15,10,81,0.8,0.8,1.28,2.96,7.48,21.64,24,random-rels_20_1C_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,1,1,0.8,0.8,1.24,5.48,8.76,29.84,0,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
1,1,1,1,4,2,0.8,0.8,1.24,5.48,8.76,29.84,1,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,14,1,0.8,0.8,1.24,5.48,8.76,29.84,2,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
1,1,1,1,14,3,0.8,0.8,1.24,5.48,8.76,29.84,3,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,4,1,0.8,0.8,1.24,5.48,8.76,29.84,4,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
1,1,1,1,14,109,0.8,0.8,1.24,5.48,8.76,29.84,5,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,1,1,0.8,0.8,1.24,5.48,8.76,29.84,6,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,1,1,0.8,0.8,1.24,5.48,8.76,29.84,7,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,1,1,0.8,0.8,1.24,5.48,8.76,29.84,8,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
2,2,6,36,14,109,0.8,0.8,1.24,5.48,8.76,29.84,9,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
1,1,1,1,14,3,0.8,0.8,1.24,5.48,8.76,29.84,10,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,14,1,0.8,0.8,1.24,5.48,8.76,29.84,11,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
1,1,5,5,14,109,0.8,0.8,1.24,5.48,8.76,29.84,12,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,1,1,0.8,0.8,1.24,5.48,8.76,29.84,13,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
1,1,1,1,14,3,0.8,0.8,1.24,5.48,8.76,29.84,14,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,14,1,0.8,0.8,1.24,5.48,8.76,29.84,15,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
2,2,2,23,4,33,0.8,0.8,1.24,5.48,8.76,29.84,16,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
3,3,4,38,14,109,0.8,0.8,1.24,5.48,8.76,29.84,17,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,14,1,0.8,0.8,1.24,5.48,8.76,29.84,18,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
1,1,1,1,14,3,0.8,0.8,1.24,5.48,8.76,29.84,19,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
2,2,2,23,4,33,0.8,0.8,1.24,5.48,8.76,29.84,20,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,1,1,0.8,0.8,1.24,5.48,8.76,29.84,21,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
1,1,2,2,14,109,0.8,0.8,1.24,5.48,8.76,29.84,22,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
3,3,4,4,14,109,0.8,0.8,1.24,5.48,8.76,29.84,23,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,1,1,0.8,0.8,1.24,5.48,8.76,29.84,24,random-rels_20_1E_returns30007000.csv,FinanceCPT/returns/our_selection
0,0,0,0,1,1,0.8,0.8,2.32,3.68,7.64,39.56,0,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
1,1,5,7,13,97,0.8,0.8,2.32,3.68,7.64,39.56,1,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
1,1,1,1,2,2,0.8,0.8,2.32,3.68,7.64,39.56,2,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
2,2,2,2,13,97,0.8,0.8,2.32,3.68,7.64,39.56,3,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
0,0,0,0,1,1,0.8,0.8,2.32,3.68,7.64,39.56,4,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
1,1,7,12,13,97,0.8,0.8,2.32,3.68,7.64,39.56,5,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
1,1,5,6,13,97,0.8,0.8,2.32,3.68,7.64,39.56,6,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
2,2,4,10,13,97,0.8,0.8,2.32,3.68,7.64,39.56,7,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
0,0,0,0,3,1,0.8,0.8,2.32,3.68,7.64,39.56,8,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
0,0,0,0,3,1,0.8,0.8,2.32,3.68,7.64,39.56,9,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
0,0,0,0,2,1,0.8,0.8,2.32,3.68,7.64,39.56,10,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
0,0,0,0,1,1,0.8,0.8,2.32,3.68,7.64,39.56,11,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
2,2,8,12,13,97,0.8,0.8,2.32,3.68,7.64,39.56,12,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
3,3,6,13,13,97,0.8,0.8,2.32,3.68,7.64,39.56,13,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
0,0,0,0,13,1,0.8,0.8,2.32,3.68,7.64,39.56,14,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
2,2,5,8,13,97,0.8,0.8,2.32,3.68,7.64,39.56,15,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
1,1,1,1,2,2,0.8,0.8,2.32,3.68,7.64,39.56,16,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
1,1,4,8,13,97,0.8,0.8,2.32,3.68,7.64,39.56,17,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
0,0,0,0,1,1,0.8,0.8,2.32,3.68,7.64,39.56,18,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
0,0,0,0,2,1,0.8,0.8,2.32,3.68,7.64,39.56,19,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
1,1,8,10,13,97,0.8,0.8,2.32,3.68,7.64,39.56,20,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
0,0,0,0,1,1,0.8,0.8,2.32,3.68,7.64,39.56,21,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
0,0,0,0,13,1,0.8,0.8,2.32,3.68,7.64,39.56,22,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
2,2,2,2,3,3,0.8,0.8,2.32,3.68,7.64,39.56,23,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
0,0,0,0,13,1,0.8,0.8,2.32,3.68,7.64,39.56,24,random-rels_20_1_3_returns800012000.csv,FinanceCPT/returns/our_selection
1,1,2,2,19,145,0.8,0.8,1.8,2.16,14.68,47.68,0,random-rels_20_1B_returns800012000.csv,FinanceCPT/returns/our_selection
1,1,2,2,19,3,0.8,0.8,1.8,2.16,14.68,47.68,1,random-rels_20_1B_returns800012000.csv,FinanceCPT/returns/our_selection
0,0,0,0,19,1,0.8,0.8,1.8,2.16,14.68,47.68,2,random-rels_20_1B_returns800012000.csv,FinanceCPT/returns/our_selection
2,2,2,2,19,5,0.8,0.8,1.8,2.16,14.68,47.68,3,random-rels_20_1B_returns800012000.csv,FinanceCPT/returns/our_selection
0,0,0,0,19,1,0.8,0.8,1.8,2.16,14.68,47.68,4,random-rels_20_1B_returns800012000.csv,FinanceCPT/returns/our_selection
0,0,0,0,19,1,0.8,0.8,1.8,2.16,14.68,47.68,5,random-rels_20_1B_returns800012000.csv,FinanceCPT/returns/our_selection
1,1,1,1,19,5,0.8,0.8,1.8,2.16,14.68,47.68,6,random-rels_20_1B_returns800012000.csv,FinanceCPT/returns/our_selection
2,2,7,7,19,145,0.8,0.8,1.8,2.16,14.68,47.68,7,random-rels_20_1B_returns800012000.csv,FinanceCPT/returns/our_selection
1,1,1,1,19,5,0.8,0.8,1.8,2.16,14.68,47.68,8,random-rels_20_1B_returns800012000.csv,FinanceCPT/returns/our_selection
0,0,0,0,1,1,0.8,0.8,1.8,2.16,14.68,47.68,9,random-rels_20_1B_returns800012000.csv,FinanceCPT/returns/our_selection
0,0,0,0,1,1,0.8,0.8,1.8,2.16,14.68,47.68,10,random-rels_20_1B_returns800012000.csv,FinanceCPT/returns/our_selection
0,0,0,0,19,1,0.8,0.8,1.8,2.16,14.68,47.68,11,random-rels_20_1B_returns800012000.csv,FinanceCPT/returns/our_selection
1,1,3,3,19,145,0.8,0.8,1.8,2.16,14.68,47.68,12,random-rels_20_1B_returns800012000.csv,FinanceCPT/returns/our_selection
2,2,4,4,19,145,0.8,0.8,1.8,2.16,14.68,47.68,13,random-rels_20_1B_returns800012000.csv,FinanceCPT/returns/our_selection
0,0,0,0,19,1,0.8,0.8,1.8,2.16,14.68,47.68,14,random-rels_20_1B_returns800012000.csv,FinanceCPT/returns/our_selection
0,0,0,0,1,1,0.8,0.8,1.8,2.16,14.68,47.68,15,random-rels_20_1B_returns800012000.csv,FinanceCPT/returns/our_selection
3,3,9,16,19,145,0.8,0.8,1.8,2.16,14.68,47.68,16,random-rels_20_1B_returns800012000.csv,FinanceCPT/returns/our_selection
